path_name_sentinel2,satellite,imagery_id,date,tile_id,saving_path,coordinates,if_fire
../datasets/sentinel2/S2A_10UCA_20210730_1_L2A/20210730/tiles/10_4,sentinel2,S2A_10UCA_20210730_1_L2A,2021-07-30,10_4,../prepared_dataset/20210730/10_4,"POLYGON ((-131.35422643591158 49.83766246534094, -131.2475073268067 49.83978183526193, -131.2443123811158 49.77075829587836, -131.35088011677016 49.76864406470351, -131.35422643591158 49.83766246534094))",False
../datasets/sentinel2/S2A_10UCA_20210730_1_L2A/20210730/tiles/10_3,sentinel2,S2A_10UCA_20210730_1_L2A,2021-07-30,10_3,../prepared_dataset/20210730/10_3,"POLYGON ((-131.46093259223022 49.835444926865776, -131.35422643591158 49.83766246534094, -131.35088011677016 49.76864406470351, -131.4574349643406 49.766431902520914, -131.46093259223022 49.835444926865776))",False
../datasets/sentinel2/S2A_10UCA_20210730_1_L2A/20210730/tiles/12_0,sentinel2,S2A_10UCA_20210730_1_L2A,2021-07-30,12_0,../prepared_dataset/20210730/12_0,"POLYGON ((-131.77308044205688 49.6902116009951, -131.6667182615779 49.69271130470846, -131.66294740977278 49.623707667857836, -131.76915964966864 49.62121401803501, -131.77308044205688 49.6902116009951))",False
../datasets/sentinel2/S2A_10UCA_20210730_1_L2A/20210730/tiles/2_11,sentinel2,S2A_10UCA_20210730_1_L2A,2021-07-30,2_11,../prepared_dataset/20210730/2_11,"POLYGON ((-130.62555998048137 50.40279749031352, -130.51753124677427 50.40425710696954, -130.51533017661433 50.335211412488775, -130.62320238464642 50.333755348773444, -130.62555998048137 50.40279749031352))",False
../datasets/sentinel2/S2A_10UCA_20210730_1_L2A/20210730/tiles/9_1,sentinel2,S2A_10UCA_20210730_1_L2A,2021-07-30,9_1,../prepared_dataset/20210730/9_1,"POLYGON ((-131.6781184539687 49.899715982949814, -131.57128820130544 49.902135636672675, -131.5676252116484 49.83312924920604, -131.67430371052106 49.830715463024084, -131.6781184539687 49.899715982949814))",False
../datasets/sentinel2/S2A_10UCA_20210730_1_L2A/20210730/tiles/3_1,sentinel2,S2A_10UCA_20210730_1_L2A,2021-07-30,3_1,../prepared_dataset/20210730/3_1,"POLYGON ((-131.70131986966277 50.313697224311866, -131.59356668312174 50.316152436224776, -131.58981746131198 50.247152202293584, -131.69741533313228 50.24470295921284, -131.70131986966277 50.313697224311866))",False
../datasets/sentinel2/S2A_10UCA_20210730_1_L2A/20210730/tiles/8_3,sentinel2,S2A_10UCA_20210730_1_L2A,2021-07-30,8_3,../prepared_dataset/20210730/8_3,"POLYGON ((-131.4679685270227 49.97346795313402, -131.36095799792983 49.975696289974536, -131.35758570791415 49.90667987393794, -131.46444375709842 49.904456943937156, -131.4679685270227 49.97346795313402))",False
../datasets/sentinel2/S2A_10UCA_20210730_1_L2A/20210730/tiles/8_4,sentinel2,S2A_10UCA_20210730_1_L2A,2021-07-30,8_4,../prepared_dataset/20210730/8_4,"POLYGON ((-131.36095799792983 49.975696289974536, -131.25393438529517 49.977825981155426, -131.25071464079227 49.90880439716843, -131.35758570791415 49.90667987393794, -131.36095799792983 49.975696289974536))",False
../datasets/sentinel2/S2A_10UCA_20210730_1_L2A/20210730/tiles/0_12,sentinel2,S2A_10UCA_20210730_1_L2A,2021-07-30,0_12,../prepared_dataset/20210730/0_12,"POLYGON ((-130.5219592511942 50.54234581310988, -130.41360693401623 50.54371178778923, -130.41154640225076 50.474664553619796, -130.51974092362994 50.473301907170324, -130.5219592511942 50.54234581310988))",False
../datasets/sentinel2/S2A_10UCA_20210730_1_L2A/20210730/tiles/0_9,sentinel2,S2A_10UCA_20210730_1_L2A,2021-07-30,0_9,../prepared_dataset/20210730/0_9,"POLYGON ((-130.84696156278733 50.537643297420075, -130.73863718301166 50.53931154734361, -130.73610339996065 50.47027503378, -130.84427012633031 50.46861084780821, -130.84696156278733 50.537643297420075))",False
../datasets/sentinel2/S2A_10UCA_20210730_1_L2A/20210730/tiles/11_1,sentinel2,S2A_10UCA_20210730_1_L2A,2021-07-30,11_1,../prepared_dataset/20210730/11_1,"POLYGON ((-131.67050367085986 49.76171390335328, -131.5639763426184 49.76412183856409, -131.56034152370555 49.69511340543029, -131.6667182615779 49.69271130470846, -131.67050367085986 49.76171390335328))",False
../datasets/sentinel2/S2A_10UCA_20210730_1_L2A/20210730/tiles/4_1,sentinel2,S2A_10UCA_20210730_1_L2A,2021-07-30,4_1,../prepared_dataset/20210730/4_1,"POLYGON ((-131.69741533313228 50.24470295921284, -131.58981746131198 50.247152202293584, -131.58608279360695 50.178150941036655, -131.69352595167516 50.17570764968019, -131.69741533313228 50.24470295921284))",False
../datasets/sentinel2/S2A_10UCA_20210730_1_L2A/20210730/tiles/13_2,sentinel2,S2A_10UCA_20210730_1_L2A,2021-07-30,13_2,../prepared_dataset/20210730/13_2,"POLYGON ((-131.55672068488488 49.62610395048589, -131.45048004952844 49.628402834406735, -131.44702262878022 49.559386791831336, -131.5531137566122 49.55709347441001, -131.55672068488488 49.62610395048589))",False
../datasets/sentinel2/S2A_10UCA_20210730_1_L2A/20210730/tiles/13_5,sentinel2,S2A_10UCA_20210730_1_L2A,2021-07-30,13_5,../prepared_dataset/20210730/13_5,"POLYGON ((-131.23795934786818 49.63270828644662, -131.13168043291688 49.63471479791419, -131.12867192070004 49.56568346891793, -131.23480113799596 49.563681817280404, -131.23795934786818 49.63270828644662))",False
../datasets/sentinel2/S2A_10UCA_20210730_1_L2A/20210730/tiles/0_8,sentinel2,S2A_10UCA_20210730_1_L2A,2021-07-30,0_8,../prepared_dataset/20210730/0_8,"POLYGON ((-130.95527539581263 50.53587433251706, -130.84696156278733 50.537643297420075, -130.84427012633031 50.46861084780821, -130.95242635969086 50.46684619189256, -130.95527539581263 50.53587433251706))",False
../datasets/sentinel2/S2A_10UCA_20210730_1_L2A/20210730/tiles/8_5,sentinel2,S2A_10UCA_20210730_1_L2A,2021-07-30,8_5,../prepared_dataset/20210730/8_5,"POLYGON ((-131.25393438529517 49.977825981155426, -131.14689827956065 49.97985699833824, -131.1438311432251 49.91083048542201, -131.25071464079227 49.90880439716843, -131.25393438529517 49.977825981155426))",False
../datasets/sentinel2/S2A_10UCA_20210730_1_L2A/20210730/tiles/0_13,sentinel2,S2A_10UCA_20210730_1_L2A,2021-07-30,0_13,../prepared_dataset/20210730/0_13,"POLYGON ((-130.41360693401623 50.54371178778923, -130.30524653977116 50.54497696516418, -130.30334384498218 50.475926648189116, -130.41154640225076 50.474664553619796, -130.41360693401623 50.54371178778923))",False
../datasets/sentinel2/S2A_10UCA_20210730_1_L2A/20210730/tiles/8_2,sentinel2,S2A_10UCA_20210730_1_L2A,2021-07-30,8_2,../prepared_dataset/20210730/8_2,"POLYGON ((-131.5749653825885 49.97114100027831, -131.4679685270227 49.97346795313402, -131.46444375709842 49.904456943937156, -131.57128820130544 49.902135636672675, -131.5749653825885 49.97114100027831))",False
../datasets/sentinel2/S2A_10UCA_20210730_1_L2A/20210730/tiles/13_4,sentinel2,S2A_10UCA_20210730_1_L2A,2021-07-30,13_4,../prepared_dataset/20210730/13_4,"POLYGON ((-131.34422607870374 49.63060428938158, -131.23795934786818 49.63270828644662, -131.23480113799596 49.563681817280404, -131.3409182317044 49.56158291573155, -131.34422607870374 49.63060428938158))",False
../datasets/sentinel2/S2A_10UCA_20210730_1_L2A/20210730/tiles/13_3,sentinel2,S2A_10UCA_20210730_1_L2A,2021-07-30,13_3,../prepared_dataset/20210730/13_3,"POLYGON ((-131.45048004952844 49.628402834406735, -131.34422607870374 49.63060428938158, -131.3409182317044 49.56158291573155, -131.44702262878022 49.559386791831336, -131.45048004952844 49.628402834406735))",False
../datasets/sentinel2/S2A_10UCA_20210730_1_L2A/20210730/tiles/4_0,sentinel2,S2A_10UCA_20210730_1_L2A,2021-07-30,4_0,../prepared_dataset/20210730/4_0,"POLYGON ((-131.80499804996853 50.24215420271168, -131.69741533313228 50.24470295921284, -131.69352595167516 50.17570764968019, -131.80095403128627 50.17316508607871, -131.80499804996853 50.24215420271168))",False
../datasets/sentinel2/S2A_10UCA_20210730_1_L2A/20210730/tiles/11_0,sentinel2,S2A_10UCA_20210730_1_L2A,2021-07-30,11_0,../prepared_dataset/20210730/11_0,"POLYGON ((-131.77701636880613 49.759208128694205, -131.67050367085986 49.76171390335328, -131.6667182615779 49.69271130470846, -131.77308044205688 49.6902116009951, -131.77701636880613 49.759208128694205))",False
../datasets/sentinel2/S2A_10UCA_20210730_1_L2A/20210730/tiles/1_13,sentinel2,S2A_10UCA_20210730_1_L2A,2021-07-30,1_13,../prepared_dataset/20210730/1_13,"POLYGON ((-130.41154640225076 50.474664553619796, -130.30334384498218 50.475926648189116, -130.3014485710711 50.4068754555083, -130.40949390642274 50.40561643482138, -130.41154640225076 50.474664553619796))",False
../datasets/sentinel2/S2A_10UCA_20210730_1_L2A/20210730/tiles/1_12,sentinel2,S2A_10UCA_20210730_1_L2A,2021-07-30,1_12,../prepared_dataset/20210730/1_12,"POLYGON ((-130.51974092362994 50.473301907170324, -130.41154640225076 50.474664553619796, -130.40949390642274 50.40561643482138, -130.51753124677427 50.40425710696954, -130.51974092362994 50.473301907170324))",False
../datasets/sentinel2/S2B_10UDU_20210629_0_L2A/20210629/tiles/3_3,sentinel2,S2B_10UDU_20210629_0_L2A,2021-06-29,3_3,../prepared_dataset/20210629/3_3,"POLYGON ((-130.0431945012966 48.54101501413099, -129.93916138168166 48.5419107261975, -129.93788566570646 48.47282773585319, -130.04177753048532 48.47193418299282, -130.0431945012966 48.54101501413099))",False
../datasets/sentinel2/S2B_10UDU_20210629_0_L2A/20210629/tiles/1_0,sentinel2,S2B_10UDU_20210629_0_L2A,2021-06-29,1_0,../prepared_dataset/20210629/1_0,"POLYGON ((-130.35896158173583 48.675907349440955, -130.25466224896843 48.677090679284284, -130.25294992462867 48.608016601416786, -130.35710701535717 48.60683612543683, -130.35896158173583 48.675907349440955))",False
../datasets/sentinel2/S2B_10UDU_20210629_0_L2A/20210629/tiles/0_4,sentinel2,S2B_10UDU_20210629_0_L2A,2021-06-29,0_4,../prepared_dataset/20210629/0_4,"POLYGON ((-129.94301766388796 48.74915454749164, -129.8385526442991 48.74996209212085, -129.83740523109327 48.68087972803919, -129.9417273571734 48.680074131878804, -129.94301766388796 48.74915454749164))",False
../datasets/sentinel2/S2B_10UDU_20210629_0_L2A/20210629/tiles/0_3,sentinel2,S2B_10UDU_20210629_0_L2A,2021-06-29,0_3,../prepared_dataset/20210629/0_3,"POLYGON ((-130.04747777245979 48.7482523225942, -129.94301766388796 48.74915454749164, -129.9417273571734 48.680074131878804, -130.04604459607495 48.679174083824236, -130.04747777245979 48.7482523225942))",False
../datasets/sentinel2/S2B_10UDU_20210629_0_L2A/20210629/tiles/2_0,sentinel2,S2B_10UDU_20210629_0_L2A,2021-06-29,2_0,../prepared_dataset/20210629/2_0,"POLYGON ((-130.35710701535717 48.60683612543683, -130.25294992462867 48.608016601416786, -130.25124407808562 48.538941645820074, -130.35525946446558 48.53776401597783, -130.35710701535717 48.60683612543683))",False
../datasets/sentinel2/S2B_10UDU_20210629_0_L2A/20210629/tiles/4_4,sentinel2,S2B_10UDU_20210629_0_L2A,2021-06-29,4_4,../prepared_dataset/20210629/4_4,"POLYGON ((-129.93788566570646 48.47282773585319, -129.8339889843084 48.47362751823729, -129.83285882993277 48.40454174190737, -129.93661476637655 48.40374388699589, -129.93788566570646 48.47282773585319))",False
../datasets/sentinel2/S2B_10UDU_20210629_0_L2A/20210629/tiles/4_3,sentinel2,S2B_10UDU_20210629_0_L2A,2021-06-29,4_3,../prepared_dataset/20210629/4_3,"POLYGON ((-130.04177753048532 48.47193418299282, -129.93788566570646 48.47282773585319, -129.93661476637655 48.40374388699589, -130.0403659094067 48.40285248752335, -130.04177753048532 48.47193418299282))",False
../datasets/sentinel2/S2B_10UDU_20210629_0_L2A/20210629/tiles/2_1,sentinel2,S2B_10UDU_20210629_0_L2A,2021-06-29,2_1,../prepared_dataset/20210629/2_1,"POLYGON ((-130.25294992462867 48.608016601416786, -130.14878635613871 48.609102891238116, -130.14722224526233 48.54002531647069, -130.25124407808562 48.538941645820074, -130.25294992462867 48.608016601416786))",False
../datasets/sentinel2/S2B_10UDU_20210629_0_L2A/20210629/tiles/0_2,sentinel2,S2B_10UDU_20210629_0_L2A,2021-06-29,0_2,../prepared_dataset/20210629/0_2,"POLYGON ((-130.15193242649036 48.74725542899212, -130.04747777245979 48.7482523225942, -130.04604459607495 48.679174083824236, -130.15035640690996 48.67817959538673, -130.15193242649036 48.74725542899212))",False
../datasets/sentinel2/S2B_10UDU_20210629_0_L2A/20210629/tiles/0_5,sentinel2,S2B_10UDU_20210629_0_L2A,2021-06-29,0_5,../prepared_dataset/20210629/0_5,"POLYGON ((-129.8385526442991 48.74996209212085, -129.73408325737915 48.750674946130836, -129.73307875888267 48.68159086200116, -129.83740523109327 48.68087972803919, -129.8385526442991 48.74996209212085))",False
../datasets/sentinel2/S2B_10UDU_20210629_0_L2A/20210629/tiles/3_0,sentinel2,S2B_10UDU_20210629_0_L2A,2021-06-29,3_0,../prepared_dataset/20210629/3_0,"POLYGON ((-130.35525946446558 48.53776401597783, -130.25124407808562 48.538941645820074, -130.24954467802087 48.469865812458856, -130.35341889514635 48.46869102106859, -130.35525946446558 48.53776401597783))",False
../datasets/sentinel2/S2B_10UDU_20210629_0_L2A/20210629/tiles/5_4,sentinel2,S2B_10UDU_20210629_0_L2A,2021-06-29,5_4,../prepared_dataset/20210629/5_4,"POLYGON ((-129.93661476637655 48.40374388699589, -129.83285882993277 48.40454174190737, -129.83173293832067 48.335455112118055, -129.9353486604861 48.33465917949764, -129.93661476637655 48.40374388699589))",False
../datasets/sentinel2/S2B_10UDU_20210629_0_L2A/20210629/tiles/3_1,sentinel2,S2B_10UDU_20210629_0_L2A,2021-06-29,3_1,../prepared_dataset/20210629/3_1,"POLYGON ((-130.25124407808562 48.538941645820074, -130.14722224526233 48.54002531647069, -130.14566404556047 48.47094687101247, -130.24954467802087 48.469865812458856, -130.25124407808562 48.538941645820074))",False
../datasets/sentinel2/S2B_10UDU_20210629_0_L2A/20210629/tiles/0_0,sentinel2,S2B_10UDU_20210629_0_L2A,2021-06-29,0_0,../prepared_dataset/20210629/0_0,"POLYGON ((-130.36082319774528 48.74497768798867, -130.25638108263476 48.74616387946116, -130.25466224896843 48.677090679284284, -130.35896158173583 48.675907349440955, -130.36082319774528 48.74497768798867))",False
../datasets/sentinel2/S2B_10UDU_20210629_0_L2A/20210629/tiles/0_1,sentinel2,S2B_10UDU_20210629_0_L2A,2021-06-29,0_1,../prepared_dataset/20210629/0_1,"POLYGON ((-130.25638108263476 48.74616387946116, -130.15193242649036 48.74725542899212, -130.15035640690996 48.67817959538673, -130.25466224896843 48.677090679284284, -130.25638108263476 48.74616387946116))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/1_9,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,1_9,../prepared_dataset/20210714/1_9,"POLYGON ((-130.84427012633031 50.46861084780821, -130.73610339996065 50.47027503378, -130.7335794962074 50.40123760456588, -130.84158918294517 50.39957747079005, -130.84427012633031 50.46861084780821))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/2_13,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,2_13,../prepared_dataset/20210714/2_13,"POLYGON ((-130.40949390642274 50.40561643482138, -130.3014485710711 50.4068754555083, -130.29956068027386 50.337823387003326, -130.40744940564247 50.33656743132353, -130.40949390642274 50.40561643482138))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/1_7,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,1_7,../prepared_dataset/20210714/1_7,"POLYGON ((-131.06057148664797 50.46498108990791, -130.95242635969086 50.46684619189256, -130.94958843003886 50.39781711139944, -131.05757662720538 50.39595655015642, -131.06057148664797 50.46498108990791))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/9_4,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,9_4,../prepared_dataset/20210714/9_4,"POLYGON ((-131.35758570791415 49.90667987393794, -131.25071464079227 49.90880439716843, -131.2475073268067 49.83978183526193, -131.35422643591158 49.83766246534094, -131.35758570791415 49.90667987393794))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/1_0,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,1_0,../prepared_dataset/20210714/1_0,"POLYGON ((-131.8172249600124 50.44911517567483, -131.70917471673872 50.45168261803576, -131.70523963833017 50.38269044418478, -131.81313343395107 50.38012924839975, -131.8172249600124 50.44911517567483))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/9_3,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,9_3,../prepared_dataset/20210714/9_3,"POLYGON ((-131.46444375709842 49.904456943937156, -131.35758570791415 49.90667987393794, -131.35422643591158 49.83766246534094, -131.46093259223022 49.835444926865776, -131.46444375709842 49.904456943937156))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/12_5,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,12_5,../prepared_dataset/20210714/12_5,"POLYGON ((-131.24112974192582 49.70173377945951, -131.13470055300274 49.703745164430956, -131.13168043291688 49.63471479791419, -131.23795934786818 49.63270828644662, -131.24112974192582 49.70173377945951))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/12_2,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,12_2,../prepared_dataset/20210714/12_2,"POLYGON ((-131.56034152370555 49.69511340543029, -131.45395080582114 49.69741787150198, -131.45048004952844 49.628402834406735, -131.55672068488488 49.62610395048589, -131.56034152370555 49.69511340543029))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/10_1,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,10_1,../prepared_dataset/20210714/10_1,"POLYGON ((-131.67430371052106 49.830715463024084, -131.5676252116484 49.83312924920604, -131.5639763426184 49.76412183856409, -131.67050367085986 49.76171390335328, -131.67430371052106 49.830715463024084))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/9_2,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,9_2,../prepared_dataset/20210714/9_2,"POLYGON ((-131.57128820130544 49.902135636672675, -131.46444375709842 49.904456943937156, -131.46093259223022 49.835444926865776, -131.5676252116484 49.83312924920604, -131.57128820130544 49.902135636672675))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/2_12,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,2_12,../prepared_dataset/20210714/2_12,"POLYGON ((-130.51753124677427 50.40425710696954, -130.40949390642274 50.40561643482138, -130.40744940564247 50.33656743132353, -130.51533017661433 50.335211412488775, -130.51753124677427 50.40425710696954))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/9_5,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,9_5,../prepared_dataset/20210714/9_5,"POLYGON ((-131.25071464079227 49.90880439716843, -131.1438311432251 49.91083048542201, -131.14077584947856 49.84180300855312, -131.2475073268067 49.83978183526193, -131.25071464079227 49.90880439716843))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/1_8,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,1_8,../prepared_dataset/20210714/1_8,"POLYGON ((-130.95242635969086 50.46684619189256, -130.84427012633031 50.46861084780821, -130.84158918294517 50.39957747079005, -130.94958843003886 50.39781711139944, -130.95242635969086 50.46684619189256))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/10_0,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,10_0,../prepared_dataset/20210714/10_0,"POLYGON ((-131.7809675056921 49.828203600273625, -131.67430371052106 49.830715463024084, -131.67050367085986 49.76171390335328, -131.77701636880613 49.759208128694205, -131.7809675056921 49.828203600273625))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/12_3,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,12_3,../prepared_dataset/20210714/12_3,"POLYGON ((-131.45395080582114 49.69741787150198, -131.34754668578682 49.69962467254448, -131.34422607870374 49.63060428938158, -131.45048004952844 49.628402834406735, -131.45395080582114 49.69741787150198))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/12_4,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,12_4,../prepared_dataset/20210714/12_4,"POLYGON ((-131.34754668578682 49.69962467254448, -131.24112974192582 49.70173377945951, -131.23795934786818 49.63270828644662, -131.34422607870374 49.63060428938158, -131.34754668578682 49.69962467254448))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/11_5,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,11_5,../prepared_dataset/20210714/11_5,"POLYGON ((-131.2443123811158 49.77075829587836, -131.13773233903143 49.7727745681, -131.13470055300274 49.703745164430956, -131.24112974192582 49.70173377945951, -131.2443123811158 49.77075829587836))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/11_2,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,11_2,../prepared_dataset/20210714/11_2,"POLYGON ((-131.5639763426184 49.76412183856409, -131.4574349643406 49.766431902520914, -131.45395080582114 49.69741787150198, -131.56034152370555 49.69511340543029, -131.5639763426184 49.76412183856409))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/13_6,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,13_6,../prepared_dataset/20210714/13_6,"POLYGON ((-131.13168043291688 49.63471479791419, -131.02538991016297 49.63662379737404, -131.02253115327636 49.56758784435575, -131.12867192070004 49.56568346891793, -131.13168043291688 49.63471479791419))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/13_1,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,13_1,../prepared_dataset/20210714/13_1,"POLYGON ((-131.66294740977278 49.623707667857836, -131.55672068488488 49.62610395048589, -131.5531137566122 49.55709347441001, -131.65919104304243 49.554702993566934, -131.66294740977278 49.623707667857836))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/2_9,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,2_9,../prepared_dataset/20210714/2_9,"POLYGON ((-130.84158918294517 50.39957747079005, -130.7335794962074 50.40123760456588, -130.73106542150086 50.3321992597973, -130.83891867926633 50.33054316652473, -130.84158918294517 50.39957747079005))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/0_11,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,0_11,../prepared_dataset/20210714/0_11,"POLYGON ((-130.6303028733925 50.54087905966139, -130.5219592511942 50.54234581310988, -130.51974092362994 50.473301907170324, -130.62792679435228 50.471838727288436, -130.6303028733925 50.54087905966139))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/8_0,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,8_0,../prepared_dataset/20210714/8_0,"POLYGON ((-131.7889157156036 49.96619137162151, -131.681947975119 49.968715462356606, -131.6781184539687 49.899715982949814, -131.78493392901487 49.89719801487125, -131.7889157156036 49.96619137162151))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/2_0,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,2_0,../prepared_dataset/20210714/2_0,"POLYGON ((-131.81313343395107 50.38012924839975, -131.70523963833017 50.38269044418478, -131.70131986966277 50.313697224311866, -131.80905782415692 50.31114225711468, -131.81313343395107 50.38012924839975))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/13_0,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,13_0,../prepared_dataset/20210714/13_0,"POLYGON ((-131.76915964966864 49.62121401803501, -131.66294740977278 49.623707667857836, -131.65919104304243 49.554702993566934, -131.76525391638575 49.552215380669296, -131.76915964966864 49.62121401803501))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/11_3,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,11_3,../prepared_dataset/20210714/11_3,"POLYGON ((-131.4574349643406 49.766431902520914, -131.35088011677016 49.76864406470351, -131.34754668578682 49.69962467254448, -131.45395080582114 49.69741787150198, -131.4574349643406 49.766431902520914))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/11_4,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,11_4,../prepared_dataset/20210714/11_4,"POLYGON ((-131.35088011677016 49.76864406470351, -131.2443123811158 49.77075829587836, -131.24112974192582 49.70173377945951, -131.34754668578682 49.69962467254448, -131.35088011677016 49.76864406470351))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/8_1,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,8_1,../prepared_dataset/20210714/8_1,"POLYGON ((-131.681947975119 49.968715462356606, -131.5749653825885 49.97114100027831, -131.57128820130544 49.902135636672675, -131.6781184539687 49.899715982949814, -131.681947975119 49.968715462356606))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/2_8,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,2_8,../prepared_dataset/20210714/2_8,"POLYGON ((-130.94958843003886 50.39781711139944, -130.84158918294517 50.39957747079005, -130.83891867926633 50.33054316652473, -130.94676155037973 50.3287870912637, -130.94958843003886 50.39781711139944))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/0_10,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,0_10,../prepared_dataset/20210714/0_10,"POLYGON ((-130.73863718301166 50.53931154734361, -130.6303028733925 50.54087905966139, -130.62792679435228 50.471838727288436, -130.73610339996065 50.47027503378, -130.73863718301166 50.53931154734361))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/1_10,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,1_10,../prepared_dataset/20210714/1_10,"POLYGON ((-130.73610339996065 50.47027503378, -130.62792679435228 50.471838727288436, -130.62555998048137 50.40279749031352, -130.7335794962074 50.40123760456588, -130.73610339996065 50.47027503378))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/1_11,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,1_11,../prepared_dataset/20210714/1_11,"POLYGON ((-130.62792679435228 50.471838727288436, -130.51974092362994 50.473301907170324, -130.51753124677427 50.40425710696954, -130.62555998048137 50.40279749031352, -130.62792679435228 50.471838727288436))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/12_1,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,12_1,../prepared_dataset/20210714/12_1,"POLYGON ((-131.6667182615779 49.69271130470846, -131.56034152370555 49.69511340543029, -131.55672068488488 49.62610395048589, -131.66294740977278 49.623707667857836, -131.6667182615779 49.69271130470846))",False
../datasets/sentinel2/S2A_10UCA_20210714_0_L2A/20210714/tiles/12_6,sentinel2,S2A_10UCA_20210714_0_L2A,2021-07-14,12_6,../prepared_dataset/20210714/12_6,"POLYGON ((-131.13470055300274 49.703745164430956, -131.0282596982038 49.705658800925896, -131.02538991016297 49.63662379737404, -131.13168043291688 49.63471479791419, -131.13470055300274 49.703745164430956))",False
