path_name_sentinel2,satellite,imagery_id,date,tile_id,saving_path,coordinates
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/1_8,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,1_8,../prepared_dataset/20220725/1_8,"(-130.95242635969086, 50.46684619189256),(-130.84427012633031, 50.46861084780821),(-130.84158918294517, 50.39957747079005),(-130.94958843003886, 50.39781711139944)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/10_0,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,10_0,../prepared_dataset/20220725/10_0,"(-131.7809675056921, 49.828203600273625),(-131.67430371052106, 49.830715463024084),(-131.67050367085986, 49.76171390335328),(-131.77701636880613, 49.759208128694205)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/12_3,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,12_3,../prepared_dataset/20220725/12_3,"(-131.45395080582114, 49.69741787150198),(-131.34754668578682, 49.69962467254448),(-131.34422607870374, 49.63060428938158),(-131.45048004952844, 49.628402834406735)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/12_4,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,12_4,../prepared_dataset/20220725/12_4,"(-131.34754668578682, 49.69962467254448),(-131.24112974192582, 49.70173377945951),(-131.23795934786818, 49.63270828644662),(-131.34422607870374, 49.63060428938158)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/11_5,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,11_5,../prepared_dataset/20220725/11_5,"(-131.2443123811158, 49.77075829587836),(-131.13773233903143, 49.7727745681),(-131.13470055300274, 49.703745164430956),(-131.24112974192582, 49.70173377945951)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/11_2,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,11_2,../prepared_dataset/20220725/11_2,"(-131.5639763426184, 49.76412183856409),(-131.4574349643406, 49.766431902520914),(-131.45395080582114, 49.69741787150198),(-131.56034152370555, 49.69511340543029)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/13_6,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,13_6,../prepared_dataset/20220725/13_6,"(-131.13168043291688, 49.63471479791419),(-131.02538991016297, 49.63662379737404),(-131.02253115327636, 49.56758784435575),(-131.12867192070004, 49.56568346891793)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/13_1,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,13_1,../prepared_dataset/20220725/13_1,"(-131.66294740977278, 49.623707667857836),(-131.55672068488488, 49.62610395048589),(-131.5531137566122, 49.55709347441001),(-131.65919104304243, 49.554702993566934)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/2_9,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,2_9,../prepared_dataset/20220725/2_9,"(-130.84158918294517, 50.39957747079005),(-130.7335794962074, 50.40123760456588),(-130.73106542150086, 50.3321992597973),(-130.83891867926633, 50.33054316652473)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/0_11,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,0_11,../prepared_dataset/20220725/0_11,"(-130.6303028733925, 50.54087905966139),(-130.5219592511942, 50.54234581310988),(-130.51974092362994, 50.473301907170324),(-130.62792679435228, 50.471838727288436)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/8_0,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,8_0,../prepared_dataset/20220725/8_0,"(-131.7889157156036, 49.96619137162151),(-131.681947975119, 49.968715462356606),(-131.6781184539687, 49.899715982949814),(-131.78493392901487, 49.89719801487125)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/2_0,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,2_0,../prepared_dataset/20220725/2_0,"(-131.81313343395107, 50.38012924839975),(-131.70523963833017, 50.38269044418478),(-131.70131986966277, 50.313697224311866),(-131.80905782415692, 50.31114225711468)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/13_0,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,13_0,../prepared_dataset/20220725/13_0,"(-131.76915964966864, 49.62121401803501),(-131.66294740977278, 49.623707667857836),(-131.65919104304243, 49.554702993566934),(-131.76525391638575, 49.552215380669296)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/11_3,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,11_3,../prepared_dataset/20220725/11_3,"(-131.4574349643406, 49.766431902520914),(-131.35088011677016, 49.76864406470351),(-131.34754668578682, 49.69962467254448),(-131.45395080582114, 49.69741787150198)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/11_4,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,11_4,../prepared_dataset/20220725/11_4,"(-131.35088011677016, 49.76864406470351),(-131.2443123811158, 49.77075829587836),(-131.24112974192582, 49.70173377945951),(-131.34754668578682, 49.69962467254448)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/8_1,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,8_1,../prepared_dataset/20220725/8_1,"(-131.681947975119, 49.968715462356606),(-131.5749653825885, 49.97114100027831),(-131.57128820130544, 49.902135636672675),(-131.6781184539687, 49.899715982949814)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/2_8,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,2_8,../prepared_dataset/20220725/2_8,"(-130.94958843003886, 50.39781711139944),(-130.84158918294517, 50.39957747079005),(-130.83891867926633, 50.33054316652473),(-130.94676155037973, 50.3287870912637)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/0_10,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,0_10,../prepared_dataset/20220725/0_10,"(-130.73863718301166, 50.53931154734361),(-130.6303028733925, 50.54087905966139),(-130.62792679435228, 50.471838727288436),(-130.73610339996065, 50.47027503378)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/1_10,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,1_10,../prepared_dataset/20220725/1_10,"(-130.73610339996065, 50.47027503378),(-130.62792679435228, 50.471838727288436),(-130.62555998048137, 50.40279749031352),(-130.7335794962074, 50.40123760456588)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/1_11,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,1_11,../prepared_dataset/20220725/1_11,"(-130.62792679435228, 50.471838727288436),(-130.51974092362994, 50.473301907170324),(-130.51753124677427, 50.40425710696954),(-130.62555998048137, 50.40279749031352)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/12_1,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,12_1,../prepared_dataset/20220725/12_1,"(-131.6667182615779, 49.69271130470846),(-131.56034152370555, 49.69511340543029),(-131.55672068488488, 49.62610395048589),(-131.66294740977278, 49.623707667857836)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/12_6,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,12_6,../prepared_dataset/20220725/12_6,"(-131.13470055300274, 49.703745164430956),(-131.0282596982038, 49.705658800925896),(-131.02538991016297, 49.63662379737404),(-131.13168043291688, 49.63471479791419)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/10_2,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,10_2,../prepared_dataset/20220725/10_2,"(-131.5676252116484, 49.83312924920604),(-131.46093259223022, 49.835444926865776),(-131.4574349643406, 49.766431902520914),(-131.5639763426184, 49.76412183856409)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/10_5,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,10_5,../prepared_dataset/20220725/10_5,"(-131.2475073268067, 49.83978183526193),(-131.14077584947856, 49.84180300855312),(-131.13773233903143, 49.7727745681),(-131.2443123811158, 49.77075829587836)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/3_0,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,3_0,../prepared_dataset/20220725/3_0,"(-131.80905782415692, 50.31114225711468),(-131.70131986966277, 50.313697224311866),(-131.69741533313228, 50.24470295921284),(-131.80499804996853, 50.24215420271168)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/9_0,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,9_0,../prepared_dataset/20220725/9_0,"(-131.78493392901487, 49.89719801487125),(-131.6781184539687, 49.899715982949814),(-131.67430371052106, 49.830715463024084),(-131.7809675056921, 49.828203600273625)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/2_10,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,2_10,../prepared_dataset/20220725/2_10,"(-130.7335794962074, 50.40123760456588),(-130.62555998048137, 50.40279749031352),(-130.62320238464642, 50.333755348773444),(-130.73106542150086, 50.3321992597973)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/10_4,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,10_4,../prepared_dataset/20220725/10_4,"(-131.35422643591158, 49.83766246534094),(-131.2475073268067, 49.83978183526193),(-131.2443123811158, 49.77075829587836),(-131.35088011677016, 49.76864406470351)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/10_3,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,10_3,../prepared_dataset/20220725/10_3,"(-131.46093259223022, 49.835444926865776),(-131.35422643591158, 49.83766246534094),(-131.35088011677016, 49.76864406470351),(-131.4574349643406, 49.766431902520914)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/12_0,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,12_0,../prepared_dataset/20220725/12_0,"(-131.77308044205688, 49.6902116009951),(-131.6667182615779, 49.69271130470846),(-131.66294740977278, 49.623707667857836),(-131.76915964966864, 49.62121401803501)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/2_11,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,2_11,../prepared_dataset/20220725/2_11,"(-130.62555998048137, 50.40279749031352),(-130.51753124677427, 50.40425710696954),(-130.51533017661433, 50.335211412488775),(-130.62320238464642, 50.333755348773444)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/9_1,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,9_1,../prepared_dataset/20220725/9_1,"(-131.6781184539687, 49.899715982949814),(-131.57128820130544, 49.902135636672675),(-131.5676252116484, 49.83312924920604),(-131.67430371052106, 49.830715463024084)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/3_1,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,3_1,../prepared_dataset/20220725/3_1,"(-131.70131986966277, 50.313697224311866),(-131.59356668312174, 50.316152436224776),(-131.58981746131198, 50.247152202293584),(-131.69741533313228, 50.24470295921284)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/8_3,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,8_3,../prepared_dataset/20220725/8_3,"(-131.4679685270227, 49.97346795313402),(-131.36095799792983, 49.975696289974536),(-131.35758570791415, 49.90667987393794),(-131.46444375709842, 49.904456943937156)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/8_4,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,8_4,../prepared_dataset/20220725/8_4,"(-131.36095799792983, 49.975696289974536),(-131.25393438529517, 49.977825981155426),(-131.25071464079227, 49.90880439716843),(-131.35758570791415, 49.90667987393794)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/0_12,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,0_12,../prepared_dataset/20220725/0_12,"(-130.5219592511942, 50.54234581310988),(-130.41360693401623, 50.54371178778923),(-130.41154640225076, 50.474664553619796),(-130.51974092362994, 50.473301907170324)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/0_9,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,0_9,../prepared_dataset/20220725/0_9,"(-130.84696156278733, 50.537643297420075),(-130.73863718301166, 50.53931154734361),(-130.73610339996065, 50.47027503378),(-130.84427012633031, 50.46861084780821)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/11_1,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,11_1,../prepared_dataset/20220725/11_1,"(-131.67050367085986, 49.76171390335328),(-131.5639763426184, 49.76412183856409),(-131.56034152370555, 49.69511340543029),(-131.6667182615779, 49.69271130470846)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/4_1,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,4_1,../prepared_dataset/20220725/4_1,"(-131.69741533313228, 50.24470295921284),(-131.58981746131198, 50.247152202293584),(-131.58608279360695, 50.178150941036655),(-131.69352595167516, 50.17570764968019)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/13_2,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,13_2,../prepared_dataset/20220725/13_2,"(-131.55672068488488, 49.62610395048589),(-131.45048004952844, 49.628402834406735),(-131.44702262878022, 49.559386791831336),(-131.5531137566122, 49.55709347441001)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/13_5,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,13_5,../prepared_dataset/20220725/13_5,"(-131.23795934786818, 49.63270828644662),(-131.13168043291688, 49.63471479791419),(-131.12867192070004, 49.56568346891793),(-131.23480113799596, 49.563681817280404)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/0_8,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,0_8,../prepared_dataset/20220725/0_8,"(-130.95527539581263, 50.53587433251706),(-130.84696156278733, 50.537643297420075),(-130.84427012633031, 50.46861084780821),(-130.95242635969086, 50.46684619189256)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/8_5,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,8_5,../prepared_dataset/20220725/8_5,"(-131.25393438529517, 49.977825981155426),(-131.14689827956065, 49.97985699833824),(-131.1438311432251, 49.91083048542201),(-131.25071464079227, 49.90880439716843)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/0_13,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,0_13,../prepared_dataset/20220725/0_13,"(-130.41360693401623, 50.54371178778923),(-130.30524653977116, 50.54497696516418),(-130.30334384498218, 50.475926648189116),(-130.41154640225076, 50.474664553619796)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/8_2,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,8_2,../prepared_dataset/20220725/8_2,"(-131.5749653825885, 49.97114100027831),(-131.4679685270227, 49.97346795313402),(-131.46444375709842, 49.904456943937156),(-131.57128820130544, 49.902135636672675)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/13_4,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,13_4,../prepared_dataset/20220725/13_4,"(-131.34422607870374, 49.63060428938158),(-131.23795934786818, 49.63270828644662),(-131.23480113799596, 49.563681817280404),(-131.3409182317044, 49.56158291573155)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/13_3,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,13_3,../prepared_dataset/20220725/13_3,"(-131.45048004952844, 49.628402834406735),(-131.34422607870374, 49.63060428938158),(-131.3409182317044, 49.56158291573155),(-131.44702262878022, 49.559386791831336)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/4_0,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,4_0,../prepared_dataset/20220725/4_0,"(-131.80499804996853, 50.24215420271168),(-131.69741533313228, 50.24470295921284),(-131.69352595167516, 50.17570764968019),(-131.80095403128627, 50.17316508607871)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/11_0,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,11_0,../prepared_dataset/20220725/11_0,"(-131.77701636880613, 49.759208128694205),(-131.67050367085986, 49.76171390335328),(-131.6667182615779, 49.69271130470846),(-131.77308044205688, 49.6902116009951)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/1_13,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,1_13,../prepared_dataset/20220725/1_13,"(-130.41154640225076, 50.474664553619796),(-130.30334384498218, 50.475926648189116),(-130.3014485710711, 50.4068754555083),(-130.40949390642274, 50.40561643482138)"
../datasets/sentinel2/S2A_10UCA_20220725_0_L2A/20220725/tiles/1_12,sentinel2,S2A_10UCA_20220725_0_L2A,20220725,1_12,../prepared_dataset/20220725/1_12,"(-130.51974092362994, 50.473301907170324),(-130.41154640225076, 50.474664553619796),(-130.40949390642274, 50.40561643482138),(-130.51753124677427, 50.40425710696954)"
../datasets/sentinel2/S2B_10UDB_20220925_0_L2A/20220925/tiles/9_4,sentinel2,S2B_10UDB_20220925_0_L2A,20220925,9_4,../prepared_dataset/20220925/9_4,"(-129.98421448671044, 50.82548474463538),(-129.87518726803498, 50.82635347941536),(-129.87389860953527, 50.75729665462393),(-129.98276535198525, 50.75643004107918)"
../datasets/sentinel2/S2B_10UDB_20220925_0_L2A/20220925/tiles/12_5,sentinel2,S2B_10UDB_20220925_0_L2A,20220925,12_5,../prepared_dataset/20220925/12_5,"(-129.87133642122438, 50.61918046708183),(-129.76278374817852, 50.619941736741076),(-129.76166879173243, 50.55088051718815),(-129.87006283976658, 50.55012110375891)"
../datasets/sentinel2/S2B_10UDB_20220925_0_L2A/20220925/tiles/12_2,sentinel2,S2B_10UDB_20220925_0_L2A,20220925,12_2,../prepared_dataset/20220925/12_2,"(-130.1969619519164, 50.61628998645416),(-130.08842614536755, 50.6173545795149),(-130.0868353937174, 50.54829966807324),(-130.19521266144085, 50.54723767054618)"
../datasets/sentinel2/S2B_10UDB_20220925_0_L2A/20220925/tiles/10_1,sentinel2,S2B_10UDB_20220925_0_L2A,20220925,10_1,../prepared_dataset/20220925/10_1,"(-130.30932898336556, 50.75322063502455),(-130.20048116737897, 50.75439201734971),(-130.19871810878593, 50.68534143533114),(-130.3074061744288, 50.684172911475365)"
../datasets/sentinel2/S2B_10UDB_20220925_0_L2A/20220925/tiles/9_5,sentinel2,S2B_10UDB_20220925_0_L2A,20220925,9_5,../prepared_dataset/20220925/9_5,"(-129.87518726803498, 50.82635347941536),(-129.7661549717574, 50.827120350393976),(-129.76502681558162, 50.75806165302835),(-129.87389860953527, 50.75729665462393)"
../datasets/sentinel2/S2B_10UDB_20220925_0_L2A/20220925/tiles/10_0,sentinel2,S2B_10UDB_20220925_0_L2A,20220925,10_0,../prepared_dataset/20220925/10_0,"(-130.41816923397977, 50.75194769327693),(-130.30932898336556, 50.75322063502455),(-130.3074061744288, 50.684172911475365),(-130.41608671349667, 50.68290307586673)"
../datasets/sentinel2/S2B_10UDB_20220925_0_L2A/20220925/tiles/12_3,sentinel2,S2B_10UDB_20220925_0_L2A,20220925,12_3,../prepared_dataset/20220925/12_3,"(-130.08842614536755, 50.6173545795149),(-129.9798840944127, 50.618318077427745),(-129.97845191349404, 50.54926081682708),(-130.0868353937174, 50.54829966807324)"
../datasets/sentinel2/S2B_10UDB_20220925_0_L2A/20220925/tiles/12_4,sentinel2,S2B_10UDB_20220925_0_L2A,20220925,12_4,../prepared_dataset/20220925/12_4,"(-129.9798840944127, 50.618318077427745),(-129.87133642122438, 50.61918046708183),(-129.87006283976658, 50.55012110375891),(-129.97845191349404, 50.54926081682708)"
../datasets/sentinel2/S2B_10UDB_20220925_0_L2A/20220925/tiles/11_5,sentinel2,S2B_10UDB_20220925_0_L2A,20220925,11_5,../prepared_dataset/20220925/11_5,"(-129.87261500256994, 50.688238983942114),(-129.76390308195175, 50.68900211524994),(-129.76278374817852, 50.619941736741076),(-129.87133642122438, 50.61918046708183)"
../datasets/sentinel2/S2B_10UDB_20220925_0_L2A/20220925/tiles/11_2,sentinel2,S2B_10UDB_20220925_0_L2A,20220925,11_2,../prepared_dataset/20220925/11_2,"(-130.19871810878593, 50.68534143533114),(-130.0900231414613, 50.68640863150005),(-130.08842614536755, 50.6173545795149),(-130.1969619519164, 50.61628998645416)"
../datasets/sentinel2/S2B_10UDB_20220925_0_L2A/20220925/tiles/13_1,sentinel2,S2B_10UDB_20220925_0_L2A,20220925,13_1,../prepared_dataset/20220925/13_1,"(-130.3035830978925, 50.546074838662335),(-130.19521266144085, 50.54723767054618),(-130.19347020227806, 50.478184487437716),(-130.3016827535145, 50.477024489146075)"
../datasets/sentinel2/S2B_10UDB_20220925_0_L2A/20220925/tiles/13_0,sentinel2,S2B_10UDB_20220925_0_L2A,20220925,13_0,../prepared_dataset/20220925/13_0,"(-130.41194608454668, 50.54481118820517),(-130.3035830978925, 50.546074838662335),(-130.3016827535145, 50.477024489146075),(-130.40988789293854, 50.47576391779875)"
../datasets/sentinel2/S2B_10UDB_20220925_0_L2A/20220925/tiles/11_3,sentinel2,S2B_10UDB_20220925_0_L2A,20220925,11_3,../prepared_dataset/20220925/11_3,"(-130.0900231414613, 50.68640863150005),(-129.98132189759875, 50.687374485428144),(-129.9798840944127, 50.618318077427745),(-130.08842614536755, 50.6173545795149)"
../datasets/sentinel2/S2B_10UDB_20220925_0_L2A/20220925/tiles/11_4,sentinel2,S2B_10UDB_20220925_0_L2A,20220925,11_4,../prepared_dataset/20220925/11_4,"(-129.98132189759875, 50.687374485428144),(-129.87261500256994, 50.688238983942114),(-129.87133642122438, 50.61918046708183),(-129.9798840944127, 50.618318077427745)"
../datasets/sentinel2/S2B_10UDB_20220925_0_L2A/20220925/tiles/12_1,sentinel2,S2B_10UDB_20220925_0_L2A,20220925,12_1,../prepared_dataset/20220925/12_1,"(-130.30549089211266, 50.615124312730494),(-130.1969619519164, 50.61628998645416),(-130.19521266144085, 50.54723767054618),(-130.3035830978925, 50.546074838662335)"
../datasets/sentinel2/S2B_10UDB_20220925_0_L2A/20220925/tiles/10_2,sentinel2,S2B_10UDB_20220925_0_L2A,20220925,10_2,../prepared_dataset/20220925/10_2,"(-130.20048116737897, 50.75439201734971),(-130.09162641413099, 50.755461824242396),(-130.0900231414613, 50.68640863150005),(-130.19871810878593, 50.68534143533114)"
../datasets/sentinel2/S2B_10UDB_20220925_0_L2A/20220925/tiles/10_5,sentinel2,S2B_10UDB_20220925_0_L2A,20220925,10_5,../prepared_dataset/20220925/10_5,"(-129.87389860953527, 50.75729665462393),(-129.76502681558162, 50.75806165302835),(-129.76390308195175, 50.68900211524994),(-129.87261500256994, 50.688238983942114)"
../datasets/sentinel2/S2B_10UDB_20220925_0_L2A/20220925/tiles/10_4,sentinel2,S2B_10UDB_20220925_0_L2A,20220925,10_4,../prepared_dataset/20220925/10_4,"(-129.98276535198525, 50.75643004107918),(-129.87389860953527, 50.75729665462393),(-129.87261500256994, 50.688238983942114),(-129.98132189759875, 50.687374485428144)"
../datasets/sentinel2/S2B_10UDB_20220925_0_L2A/20220925/tiles/10_3,sentinel2,S2B_10UDB_20220925_0_L2A,20220925,10_3,../prepared_dataset/20220925/10_3,"(-130.09162641413099, 50.755461824242396),(-129.98276535198525, 50.75643004107918),(-129.98132189759875, 50.687374485428144),(-130.0900231414613, 50.68640863150005)"
../datasets/sentinel2/S2B_10UDB_20220925_0_L2A/20220925/tiles/12_0,sentinel2,S2B_10UDB_20220925_0_L2A,20220925,12_0,../prepared_dataset/20220925/12_0,"(-130.41401234425803, 50.6138575742024),(-130.30549089211266, 50.615124312730494),(-130.3035830978925, 50.546074838662335),(-130.41194608454668, 50.54481118820517)"
../datasets/sentinel2/S2B_10UDB_20220925_0_L2A/20220925/tiles/11_1,sentinel2,S2B_10UDB_20220925_0_L2A,20220925,11_1,../prepared_dataset/20220925/11_1,"(-130.3074061744288, 50.684172911475365),(-130.19871810878593, 50.68534143533114),(-130.1969619519164, 50.61628998645416),(-130.30549089211266, 50.615124312730494)"
../datasets/sentinel2/S2B_10UDB_20220925_0_L2A/20220925/tiles/13_2,sentinel2,S2B_10UDB_20220925_0_L2A,20220925,13_2,../prepared_dataset/20220925/13_2,"(-130.19521266144085, 50.54723767054618),(-130.0868353937174, 50.54829966807324),(-130.08525085460448, 50.47924389696478),(-130.19347020227806, 50.478184487437716)"
../datasets/sentinel2/S2B_10UDB_20220925_0_L2A/20220925/tiles/13_5,sentinel2,S2B_10UDB_20220925_0_L2A,20220925,13_5,../prepared_dataset/20220925/13_5,"(-129.87006283976658, 50.55012110375891),(-129.76166879173243, 50.55088051718815),(-129.7605581902424, 50.48181845628167),(-129.86879423264534, 50.48106089369303)"
../datasets/sentinel2/S2B_10UDB_20220925_0_L2A/20220925/tiles/13_4,sentinel2,S2B_10UDB_20220925_0_L2A,20220925,13_4,../prepared_dataset/20220925/13_4,"(-129.97845191349404, 50.54926081682708),(-129.87006283976658, 50.55012110375891),(-129.86879423264534, 50.48106089369303),(-129.9770253261131, 50.48020270337894)"
../datasets/sentinel2/S2B_10UDB_20220925_0_L2A/20220925/tiles/13_3,sentinel2,S2B_10UDB_20220925_0_L2A,20220925,13_3,../prepared_dataset/20220925/13_3,"(-130.0868353937174, 50.54829966807324),(-129.97845191349404, 50.54926081682708),(-129.9770253261131, 50.48020270337894),(-130.08525085460448, 50.47924389696478)"
../datasets/sentinel2/S2B_10UDB_20220925_0_L2A/20220925/tiles/11_0,sentinel2,S2B_10UDB_20220925_0_L2A,20220925,11_0,../prepared_dataset/20220925/11_0,"(-130.41608671349667, 50.68290307586673),(-130.3074061744288, 50.684172911475365),(-130.30549089211266, 50.615124312730494),(-130.41401234425803, 50.6138575742024)"
../datasets/sentinel2/S2A_10UDB_20220722_0_L2A/20220722/tiles/9_4,sentinel2,S2A_10UDB_20220722_0_L2A,20220722,9_4,../prepared_dataset/20220722/9_4,"(-129.98421448671044, 50.82548474463538),(-129.87518726803498, 50.82635347941536),(-129.87389860953527, 50.75729665462393),(-129.98276535198525, 50.75643004107918)"
../datasets/sentinel2/S2A_10UDB_20220722_0_L2A/20220722/tiles/12_5,sentinel2,S2A_10UDB_20220722_0_L2A,20220722,12_5,../prepared_dataset/20220722/12_5,"(-129.87133642122438, 50.61918046708183),(-129.76278374817852, 50.619941736741076),(-129.76166879173243, 50.55088051718815),(-129.87006283976658, 50.55012110375891)"
../datasets/sentinel2/S2A_10UDB_20220722_0_L2A/20220722/tiles/12_2,sentinel2,S2A_10UDB_20220722_0_L2A,20220722,12_2,../prepared_dataset/20220722/12_2,"(-130.1969619519164, 50.61628998645416),(-130.08842614536755, 50.6173545795149),(-130.0868353937174, 50.54829966807324),(-130.19521266144085, 50.54723767054618)"
../datasets/sentinel2/S2A_10UDB_20220722_0_L2A/20220722/tiles/10_1,sentinel2,S2A_10UDB_20220722_0_L2A,20220722,10_1,../prepared_dataset/20220722/10_1,"(-130.30932898336556, 50.75322063502455),(-130.20048116737897, 50.75439201734971),(-130.19871810878593, 50.68534143533114),(-130.3074061744288, 50.684172911475365)"
